datapoint_id	word	sense	metaphor	pos	definition
selected.442	smart	fresh.s.12	1	adj	[fresh; impertinent; impudent; overbold; smart; saucy; sassy; wise] improperly forward or bold (don't be fresh with me | impertinent of a child to lecture a grownup | an impudent boy given to insulting strangers | Don't get wise with me!)
selected.443	smart	smart.s.05	0	adj	[smart] painfully severe (he gave the dog a smart blow)
selected.444	smart	smart.s.06	0	adj	[smart] quick and brisk (I gave him a smart salute | we walked at a smart pace)
selected.445	smart	smart.s.07	1	adj	[smart] capable of independent and apparently intelligent action (smart weapons)
selected.446	sold	sell.v.01	0	verb	[sell] exchange or deliver for money or its equivalent (He sold his house in January | She sells her body to survive and support her drug habit)
selected.447	sold	sell.v.02	0	verb	[sell] be sold at a certain price or in a certain way (These books sell like hot cakes)
selected.448	sold	sell.v.03	1	verb	[sell] persuade somebody to accept something (The French try to sell us their image as great lovers)
selected.449	sold	deal.v.06	0	verb	[deal; sell; trade] do business; offer for sale as for one's livelihood (She deals in gold | The brothers sell shoes)
selected.450	sold	sell.v.05	1	verb	[sell] give up for a price or reward (She sold her principles for a successful career)
selected.451	sold	sell.v.06	1	verb	[sell] be approved of or gain acceptance (The new idea sold well in certain circles)
selected.452	sold	sell.v.07	0	verb	[sell] be responsible for the sale of (All her publicity sold the products)
selected.453	sold	betray.v.02	1	verb	[betray; sell] deliver to an enemy by treachery (Judas sold Jesus | The spy betrayed his country)
selected.454	sold	sold.a.01	0	adj	[sold] disposed of to a purchaser (this merchandise is sold)
selected.455	spineless	namby-pamby.s.01	1	adj	[namby-pamby; gutless; spineless; wishy-washy] weak in willpower, courage or vitality ()
selected.456	spineless	invertebrate.a.01	0	adj	[invertebrate; spineless] lacking a backbone or spinal column (worms are an example of invertebrate animals)
selected.457	spineless	spineless.a.03	0	adj	[spineless] lacking spiny processes (spineless fins)
selected.458	spineless	thornless.s.01	0	adj	[thornless; spineless] lacking thorns ()
selected.459	splashed	sprinkle.v.02	0	verb	[sprinkle; splash; splosh] cause (a liquid) to spatter about, especially with force (She splashed the water around her)
selected.460	splashed	squelch.v.03	0	verb	[squelch; squish; splash; splosh; slosh; slop] walk through mud or mire (We had to splosh across the wet meadow)
selected.461	splashed	spatter.v.01	0	verb	[spatter; splatter; plash; splash; splosh; swash] dash a liquid upon or against (The mother splashed the baby's face with water)
selected.462	splashed	splash.v.04	1	verb	[splash] mark or overlay with patches of contrasting color or texture; cause to appear splashed or spattered (The mountain was splashed with snow)
selected.463	splashed	splash.v.05	0	verb	[splash; splosh; slosh; slush] make a splashing sound (water was splashing on the floor)
selected.464	splashed	splash.v.06	0	verb	[splash] soil or stain with a splashed liquid ()
selected.465	splashed	splash.v.07	0	verb	[splash] strike and dash about in a liquid (The boys splashed around in the pool)
selected.466	splashed	splashed.s.01	0	adj	[splashed] (of a fluid) having been propelled about in flying drops or masses (with clothes wet by splashed water)
selected.467	splashed	dabbled.s.01	1	adj	[dabbled; spattered; splashed; splattered] covered with bright patches (often used in combination) (waves dabbled with moonlight | a blood-spattered room | gardens splashed with color | kitchen walls splattered with grease)
selected.468	stab	pang.n.01	1	noun	[pang; stab; twinge] a sudden sharp feeling (pangs of regret | she felt a stab of excitement | twinges of conscience)
selected.469	stab	stab.n.02	0	noun	[stab; thrust; knife_thrust] a strong blow with a knife or other sharp pointed instrument (one strong stab to the heart killed him)
selected.470	stab	shot.n.16	1	noun	[shot; stab] informal words for any attempt or effort (he gave it his best shot | he took a stab at forecasting)
selected.471	stab	knife.v.01	0	verb	[knife; stab] use a knife on (The victim was knifed to death)
selected.472	stab	stab.v.02	0	verb	[stab; jab] stab or pierce (he jabbed the piece of meat with his pocket knife)
selected.473	stab	jab.v.01	1	verb	[jab; prod; stab; poke; dig] poke or thrust abruptly (he jabbed his finger into her ribs)
selected.474	stewed	grizzle.v.01	1	verb	[grizzle; brood; stew] be in a huff; be silent or sullen ()
selected.475	stewed	stew.v.02	1	verb	[stew; grudge] bear a grudge; harbor ill feelings ()
selected.476	stewed	stew.v.03	0	verb	[stew] cook slowly and for a long time in liquid (Stew the vegetables in wine)
selected.477	stewed	boiled.s.01	0	adj	[boiled; poached; stewed] cooked in hot water ()
selected.478	survived	survive.v.01	0	verb	[survive; last; live; live_on; go; endure; hold_up; hold_out] continue to live through hardship or adversity (We went without water and food for 3 days | These superstitions survive in the backwaters of America | The race car driver lived through several very serious accidents | how long can a person last without food and water?)
selected.479	survived	survive.v.02		verb	[survive; pull_through; pull_round; come_through; make_it] continue in existence after (an adversity, etc.) (He survived the cancer against all odds)
selected.480	survived	exist.v.02	1	verb	[exist; survive; live; subsist] support oneself (he could barely exist on such a low wage | Can you live on $2000 a month in New York City? | Many people in the world have to subsist on $1 a day)
selected.481	survived	outlive.v.01	0	verb	[outlive; outlast; survive] live longer than (She outlived her husband by many years)
selected.482	tackle	tackle.n.01	0	noun	[tackle] the person who plays that position on a football team (the right tackle is a straight A student)
selected.483	tackle	rigging.n.01	0	noun	[rigging; tackle] gear consisting of ropes etc. supporting a ship's masts and sails ()
selected.484	tackle	fishing_gear.n.01	0	noun	[fishing_gear; tackle; fishing_tackle; fishing_rig; rig] gear used in fishing ()
selected.485	tackle	tackle.n.04	0	noun	[tackle] (American football) a position on the line of scrimmage (it takes a big man to play tackle)
selected.486	tackle	tackle.n.05	0	noun	[tackle] (American football) grasping an opposing player with the intention of stopping by throwing to the ground ()
selected.487	tackle	undertake.v.02	1	verb	[undertake; tackle; take_on] accept as a challenge (I'll tackle this difficult task)
selected.488	tackle	harness.v.01	0	verb	[harness; tackle] put a harness (harness the horse)
selected.489	tackle	tackle.v.03	0	verb	[tackle] seize and throw down an opponent player, who usually carries the ball ()
selected.490	target	target.n.01	0	noun	[target; mark] a reference point to shoot at (his arrow hit the mark)
selected.491	target	prey.n.01	1	noun	[prey; quarry; target; fair_game] a person who is the aim of an attack (especially a victim of ridicule or exploitation) by some hostile person or influence (he fell prey to muggers | everyone was fair game | the target of a manhunt)
selected.492	target	target.n.03	0	noun	[target; target_area] the location of the target that is to be hit ()
selected.493	target	target.n.04	0	noun	[target; butt] sports equipment consisting of an object set up for a marksman or archer to aim at ()
selected.494	target	aim.n.02	1	noun	[aim; object; objective; target] the goal intended to be attained (and which is believed to be attainable) (the sole object of her trip was to see her children)
selected.495	target	target.v.01		verb	[target; aim; place; direct; point] intend (something) to move towards a certain goal (He aimed his fists towards his opponent's face | criticism directed at her superior | direct your anger towards others, not towards yourself)
selected.496	tick	tick.n.01	0	noun	[tick; ticking] a metallic tapping sound (he counted the ticks of the clock)
selected.497	tick	tick.n.02	0	noun	[tick] any of two families of small parasitic arachnids with barbed proboscis; feed on blood of warm-blooded animals ()
selected.498	tick	check_mark.n.01	0	noun	[check_mark; check; tick] a mark indicating that something has been noted or completed etc. (as he called the role he put a check mark by each student's name)
selected.499	tick	tick.n.04	0	noun	[tick] a light mattress ()
selected.500	tick	click.v.02	0	verb	[click; tick] make a clicking or ticking sound (The clock ticked away)
selected.501	tick	tick.v.02	0	verb	[tick; ticktock; ticktack; beat] make a sound like a clock or a timer (the clocks were ticking | the grandfather clock beat midnight)
selected.502	tick	tick.v.03	0	verb	[tick; retick] sew (tick a mattress)
selected.503	tick	check.v.06	0	verb	[check; check_off; mark; mark_off; tick_off; tick] put a check mark on or near or next to (Please check each name on the list | tick off the items | mark off the units)
selected.504	traded	trade.v.01	0	verb	[trade; merchandise] engage in the trade of (he is merchandising telephone sets)
selected.505	traded	trade.v.02	0	verb	[trade; trade_in] turn in as payment or part payment for a purchase (trade in an old car for a new one)
selected.506	traded	trade.v.03	0	verb	[trade] be traded at a certain price or under certain conditions (The stock traded around $20 a share)
selected.507	traded	trade.v.04	0	verb	[trade; swap; swop; switch] exchange or give (something) in exchange for ()
selected.508	traded	deal.v.06	0	verb	[deal; sell; trade] do business; offer for sale as for one's livelihood (She deals in gold | The brothers sell shoes)
selected.509	whipped	flog.v.01	0	verb	[flog; welt; whip; lather; lash; slash; strap; trounce] beat severely with a whip or rod (The teacher often flogged the students | The children were severely trounced)
selected.510	whipped	worst.v.01	1	verb	[worst; pip; mop_up; whip; rack_up] defeat thoroughly (He mopped up the floor with his opponents)
selected.511	whipped	whip.v.03	1	verb	[whip] thrash about flexibly in the manner of a whiplash (The tall grass whipped in the wind)
selected.512	whipped	whip.v.04	1	verb	[whip; lash] strike as if by whipping (The curtain whipped her face)
selected.513	whipped	whisk.v.04	1	verb	[whisk; whip] whip with or as if with a wire whisk (whisk the eggs)
selected.514	whipped	blister.v.02	1	verb	[blister; scald; whip] subject to harsh criticism (The Senator blistered the administration in his speech on Friday | the professor scaled the students | your invectives scorched the community)
selected.515	windows	window.n.01	0	noun	[window] a framework of wood or metal that contains a glass windowpane and is built into a wall or roof to admit light or air ()
selected.516	windows	window.n.02	0	noun	[window] a transparent opening in a vehicle that allow vision out of the sides or back; usually is capable of being opened ()
selected.517	windows	window.n.03	1	noun	[window] a transparent panel (as of an envelope) inserted in an otherwise opaque material ()
selected.518	windows	window.n.04	1	noun	[window] an opening that resembles a window in appearance or function (he could see them through a window in the trees)
selected.519	windows	window.n.05	1	noun	[window] the time period that is considered best for starting or finishing something (the expanded window will give us time to catch the thieves | they had a window of less than an hour when an attack would have succeeded)
selected.520	windows	windowpane.n.01	0	noun	[windowpane; window] a pane of glass in a window (the ball shattered the window)
selected.521	windows	window.n.07	0	noun	[window] an opening in a wall or screen that admits light and air and through which customers can be served (he stuck his head in the window)
selected.522	windows	window.n.08	1	noun	[window] (computer science) a rectangular part of a computer screen that contains a display different from the rest of the screen ()
selected.523	wired	wire.v.01	0	verb	[wire] provide with electrical circuits (wire the addition to the house)
selected.524	wired	cable.v.01	0	verb	[cable; telegraph; wire] send cables, wires, or telegrams ()
selected.525	wired	wire.v.03	0	verb	[wire] fasten with wire (The columns were wired to the beams for support)
selected.526	wired	wire.v.04	0	verb	[wire] string on a wire (wire beads)
selected.527	wired	electrify.v.03	0	verb	[electrify; wire] equip for use with electricity (electrify an appliance)
selected.528	wired	wired.a.01	0	adj	[wired] equipped with wire or wires especially for electric or telephone service (a well-wired house)
selected.529	wired	pumped-up.s.01	1	adj	[pumped-up; pumped_up; pumped; wired] tense with excitement and enthusiasm as from a rush of adrenaline (we were really pumped up for the race | he was so pumped he couldn't sleep)
selected.530	wired	wired.s.03	0	adj	[wired] tied or bound with wire (wired bundles of newspapers)
selected.531	withering	atrophy.n.02	1	noun	[atrophy; withering] any weakening or degeneration (especially through lack of use) ()
selected.532	withering	shrivel.v.01	0	verb	[shrivel; shrivel_up; shrink; wither] wither, as with a loss of moisture (The fruit dried and shriveled)
selected.533	withering	fade.v.02	1	verb	[fade; wither] lose freshness, vigor, or vitality (Her bloom was fading)
selected.534	withering	annihilative.s.01	1	adj	[annihilative; annihilating; devastating; withering] wreaking or capable of wreaking complete destruction (possessing annihilative power | a devastating hurricane | the guns opened a withering fire)
selected.535	withering	annihilating.s.02	1	adj	[annihilating; devastating; withering] making light of; ; ; - W.S.Gilbert (afire with annihilating invective | a devastating portrait of human folly | to compliments inflated I've a withering reply)
selected.536	wolf	wolf.n.01	0	noun	[wolf] any of various predatory carnivorous canine mammals of North America and Eurasia that usually hunt in packs ()
selected.537	wolf	wolf.n.04	1	noun	[wolf; woman_chaser; skirt_chaser; masher] a man who is aggressive in making amorous advances to women ()
selected.538	wolf	beast.n.02	1	noun	[beast; wolf; savage; brute; wildcat] a cruelly rapacious person ()
selected.539	wolf	wolf.v.01	1	verb	[wolf; wolf_down] eat hastily (The teenager wolfed down the pizza)
selected.540	won	south_korean_won.n.01	0	noun	[South_Korean_won; won] the basic unit of money in South Korea ()
selected.541	won	north_korean_won.n.01	0	noun	[North_Korean_won; won] the basic unit of money in North Korea ()
selected.542	won	win.v.01	0	verb	[win] be the winner in a contest or competition; be victorious (He won the Gold Medal in skating | Our home team won | Win the game)
selected.543	won	acquire.v.05	1	verb	[acquire; win; gain] win something through one's efforts (I acquired a passing knowledge of Chinese | Gain an understanding of international finance)
selected.544	won	gain.v.05	0	verb	[gain; advance; win; pull_ahead; make_headway; get_ahead; gain_ground] obtain advantages, such as points, etc. (The home team was gaining ground | After defeating the Knicks, the Blazers pulled ahead of the Lakers in the battle for the number-one playoff berth in the Western Conference)
selected.545	won	succeed.v.01	0	verb	[succeed; win; come_through; bring_home_the_bacon; deliver_the_goods] attain success or reach a desired goal (The enterprise succeeded | We succeeded in getting tickets to the show | she struggled to overcome her handicap and won)
selected.546	won	won.a.01	0	adj	[won] not subject to defeat (with that move it's a won game)
selected.547	wounded	wounded.n.01	0	noun	[wounded; maimed] people who are wounded (they had to leave the wounded where they fell)
selected.548	wounded	injure.v.01	0	verb	[injure; wound] cause injuries or bodily harm to ()
selected.549	wounded	hurt.v.05	1	verb	[hurt; wound; injure; bruise; offend; spite] hurt the feelings of (She hurt me when she did not include me among her guests | This remark really bruised my ego)
selected.550	wounded	hurt.s.01	0	adj	[hurt; wounded] suffering from physical injury especially that suffered in battle (nursing his wounded arm | ambulances...for the hurt men and women)
selected.551	wrestled	wrestle.v.01	1	verb	[wrestle] combat to overcome an opposing tendency or force (He wrestled all his life with his feeling of inferiority)
selected.552	wrestled	wrestle.v.02	1	verb	[wrestle] engage in deep thought, consideration, or debate (I wrestled with this decision for years)
selected.553	wrestled	writhe.v.01	0	verb	[writhe; wrestle; wriggle; worm; squirm; twist] to move in a twisting or contorted motion, (especially when struggling) (The prisoner writhed in discomfort | The child tried to wriggle free from his aunt's embrace)
selected.554	wrestled	wrestle.v.04	0	verb	[wrestle] engage in a wrestling match (The children wrestled in the garden)
